frame,time_s,detected,mean_visibility,num_visible,nose_visibility,nose_x,nose_y,nose_z,left_shoulder_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_visibility,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_visibility,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_visibility,left_hip_x,left_hip_y,left_hip_z,right_hip_visibility,right_hip_x,right_hip_y,right_hip_z,left_knee_visibility,left_knee_x,left_knee_y,left_knee_z,right_knee_visibility,right_knee_x,right_knee_y,right_knee_z,left_ankle_visibility,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z
68,2.2666666666666666,1,0.3100550494228418,3,0.9991692900657654,0.535481892981044,0.791983295545329,-2.322712417039162,0.931395411491394,0.7111775953743367,0.9729620299751516,-1.375712276885832,0.9325249195098877,0.32257808444170677,0.9664597935495585,-1.4304293751534445,0.27796700596809387,,,,0.3079744875431061,,,,0.12944860756397247,,,,0.14020606875419617,,,,0.09114282578229904,,,,0.07419341802597046,,,,0.06698985397815704,,,,0.04761957377195358,,,,0.01637827232480049,,,,0.015705907717347145,,,
69,2.3,1,0.3100550494228418,3,0.9991692900657654,0.5349866073037566,0.7915754778640911,-2.3140606849541467,0.931395411491394,0.7113536889773067,0.9722332176973887,-1.3594760785231463,0.9325249195098877,0.32319590983875557,0.9667610107772019,-1.4168689739576614,0.27796700596809387,,,,0.3079744875431061,,,,0.12944860756397247,,,,0.14020606875419617,,,,0.09114282578229904,,,,0.07419341802597046,,,,0.06698985397815704,,,,0.04761957377195358,,,,0.01637827232480049,,,,0.015705907717347145,,,
70,2.3333333333333335,1,0.3146666642278433,3,0.9992535710334778,0.5345633570843703,0.7792873883664818,-2.2923435904984815,0.9396553039550781,0.7153296437655905,0.9729233555185126,-1.3199631733507542,0.9389469623565674,0.3235139556394177,0.9644100134808546,-1.3846100314766312,0.2891603410243988,,,,0.3402836322784424,,,,0.13265223801136017,,,,0.14941705763339996,,,,0.08473491668701172,,,,0.07271097600460052,,,,0.06294915080070496,,,,0.04763561487197876,,,,0.016452208161354065,,,,0.016814662143588066,,,
71,2.3666666666666667,1,0.3147426333564978,3,0.9992926120758057,0.5342896840120988,0.7712416224771885,-2.327337556767821,0.9410060048103333,0.7184901274002108,0.9722215772202738,-1.3363626414505083,0.9408174753189087,0.3237391715612322,0.9615560517377761,-1.4131666244086722,0.2864360213279724,,,,0.34794649481773376,,,,0.1294814795255661,,,,0.14660361409187317,,,,0.08343857526779175,,,,0.07283526659011841,,,,0.06190681830048561,,,,0.048954401165246964,,,,0.016137337312102318,,,,0.01679813303053379,,,
72,2.4,1,0.3147426333564978,3,0.9992926120758057,0.5340981128615087,0.7656095863546832,-2.351833333156359,0.9410060048103333,0.720702465944445,0.9717303324115067,-1.3478422691203362,0.9408174753189087,0.3238968227065024,0.9595582785176212,-1.433156239461101,0.2864360213279724,,,,0.34794649481773376,,,,0.1294814795255661,,,,0.14660361409187317,,,,0.08343857526779175,,,,0.07283526659011841,,,,0.06190681830048561,,,,0.048954401165246964,,,,0.016137337312102318,,,,0.01679813303053379,,,
73,2.433333333333333,1,0.319126503685346,3,0.9993524551391602,0.5334283580344281,0.7531851042127741,-2.2437984632524812,0.9448941946029663,0.7248960649977814,0.9718898580332849,-1.261003268842304,0.943037748336792,0.32435181554451503,0.958384284513879,-1.3331412824291367,0.2987329065799713,,,,0.36896827816963196,,,,0.13950186967849731,,,,0.16450293362140656,,,,0.0757315456867218,,,,0.06648712605237961,,,,0.06308545172214508,,,,0.05036438629031181,,,,0.01676870696246624,,,,0.017216945067048073,,,
74,2.466666666666667,1,0.3195658168540551,3,0.9993300437927246,0.5329569368534239,0.742852927860746,-2.1567121884178198,0.9464182257652283,0.7284092785127445,0.9725147219600456,-1.2061192603499522,0.9445487856864929,0.32461463681267144,0.957209939158342,-1.2707634495306872,0.3010571599006653,,,,0.3772222697734833,,,,0.1382901519536972,,,,0.1652936041355133,,,,0.07255689799785614,,,,0.0635543018579483,,,,0.06337865442037582,,,,0.04943777620792389,,,,0.016766242682933807,,,,0.01650150492787361,,,
75,2.5,1,0.3195658168540551,3,0.9993300437927246,0.532626942026721,0.7356204044143263,-2.0957517960335563,0.9464182257652283,0.7308685279732186,0.9729521267087782,-1.1677004544053058,0.9445487856864929,0.32479861170038093,0.956387897409466,-1.2270989665017726,0.3010571599006653,,,,0.3772222697734833,,,,0.1382901519536972,,,,0.1652936041355133,,,,0.07255689799785614,,,,0.0635543018579483,,,,0.06337865442037582,,,,0.04943777620792389,,,,0.016766242682933807,,,,0.01650150492787361,,,
76,2.533333333333333,1,0.3179906118088044,3,0.99927818775177,0.5324420438802984,0.7235590930704209,-2.0277626511520173,0.9554567337036133,0.733898258983261,0.9732820207605826,-1.103439916539143,0.9532724618911743,0.3236679181753512,0.9561602612875173,-1.1502857321538866,0.30917710065841675,,,,0.385092169046402,,,,0.12433014810085297,,,,0.14359837770462036,,,,0.061992209404706955,,,,0.054743580520153046,,,,0.06248287111520767,,,,0.04862328618764877,,,,0.017991023138165474,,,,0.01783980429172516,,,
77,2.566666666666667,1,0.316113019362092,3,0.9993138313293457,0.5323114528872294,0.7115882477310054,-1.9443927643643037,0.9596378207206726,0.7376149850541518,0.9756760945231762,-1.0379854545569076,0.9575222134590149,0.32287351804070086,0.9555148639658677,-1.071310516181274,0.3131997883319855,,,,0.3835122585296631,,,,0.11758649349212646,,,,0.131849005818367,,,,0.056183915585279465,,,,0.049706459045410156,,,,0.05948120728135109,,,,0.04622013866901398,,,,0.017735376954078674,,,,0.017520742490887642,,,
78,2.6,1,0.316113019362092,3,0.9993138313293457,0.532220039192081,0.7032086559934145,-1.8860338436129045,0.9596378207206726,0.7402166933037754,0.9773519461569917,-0.9921673311693426,0.9575222134590149,0.32231743794644563,0.955063085840713,-1.016027865000445,0.3131997883319855,,,,0.3835122585296631,,,,0.11758649349212646,,,,0.131849005818367,,,,0.056183915585279465,,,,0.049706459045410156,,,,0.05948120728135109,,,,0.04622013866901398,,,,0.017735376954078674,,,,0.017520742490887642,,,
79,2.6333333333333333,1,0.3163339766458823,3,0.9992879629135132,0.5319556349478844,0.6977934992474226,-1.9015147104455674,0.9641733765602112,0.7421737161430261,0.9813698468260379,-0.9744151554238865,0.961911678314209,0.32192178928231474,0.9560527371968822,-0.99002343816709,0.3191092610359192,,,,0.3938877284526825,,,,0.10804298520088196,,,,0.12458384037017822,,,,0.05035337433218956,,,,0.0465986542403698,,,,0.05822848156094551,,,,0.04865044355392456,,,,0.017509441822767258,,,,0.02000446803867817,,,
80,2.6666666666666665,1,0.31871021453004617,3,0.9992177486419678,0.5318179376695432,0.6931397367828425,-1.8802532146588513,0.9639761447906494,0.7434868229435662,0.9844787077463357,-0.9346855148884106,0.9628828763961792,0.32166681144995185,0.9572193679535586,-0.9614823905846082,0.31420591473579407,,,,0.40205544233322144,,,,0.10582520067691803,,,,0.13315115869045258,,,,0.049381233751773834,,,,0.04708776995539665,,,,0.06602280586957932,,,,0.05603784695267677,,,,0.01990729570388794,,,,0.023481350392103195,,,
81,2.7,1,0.31871021453004617,3,0.9992177486419678,0.5317215495747044,0.6898821030576363,-1.8653701676081502,0.9639761447906494,0.7444059977039442,0.9866549103905442,-0.9068747665135775,0.9628828763961792,0.3214883269672978,0.9580360094832319,-0.9415036572768709,0.31420591473579407,,,,0.40205544233322144,,,,0.10582520067691803,,,,0.13315115869045258,,,,0.049381233751773834,,,,0.04708776995539665,,,,0.06602280586957932,,,,0.05603784695267677,,,,0.01990729570388794,,,,0.023481350392103195,,,
82,2.7333333333333334,1,0.3181238856453162,3,0.9990529417991638,0.5316660226791302,0.68655380250648,-1.8094285819138705,0.962982177734375,0.7456342488898159,0.9891194930289962,-0.8534504765226543,0.9643353223800659,0.321185450083392,0.9585400132426476,-0.8955845210580125,0.3045823872089386,,,,0.41065713763237,,,,0.09849148243665695,,,,0.1325480341911316,,,,0.044316451996564865,,,,0.0433894582092762,,,,0.06843464076519012,,,,0.05942292883992195,,,,0.02169741317629814,,,,0.02570013701915741,,,
83,2.7666666666666666,1,0.3185299571890097,3,0.9990096092224121,0.5314397568490544,0.682393241416859,-1.7538620417559079,0.9632264375686646,0.7466472861430371,0.9925870638519867,-0.8031501348582774,0.9654907584190369,0.3203632515951633,0.960048418806215,-0.8494889896650777,0.3005201518535614,,,,0.41719332337379456,,,,0.09392903745174408,,,,0.13117532432079315,,,,0.0413917675614357,,,,0.041262295097112656,,,,0.07266516983509064,,,,0.06362869590520859,,,,0.023636970669031143,,,,0.02775990217924118,,,
84,2.8,1,0.3185299571890097,3,0.9990096092224121,0.5312813707680014,0.6794808486541242,-1.714965463645334,0.9632264375686646,0.7473564122202919,0.99501436342808,-0.7679398956932135,0.9654907584190369,0.3197877126534032,0.9611043027007122,-0.8172221176900234,0.3005201518535614,,,,0.41719332337379456,,,,0.09392903745174408,,,,0.13117532432079315,,,,0.0413917675614357,,,,0.041262295097112656,,,,0.07266516983509064,,,,0.06362869590520859,,,,0.023636970669031143,,,,0.02775990217924118,,,
85,2.8333333333333335,1,0.3132413271814585,3,0.9988893270492554,0.5321478259507174,0.6722731993206432,-1.6526471263934694,0.9650070071220398,0.7477871399976858,0.9969714301130044,-0.7112201066937303,0.9683058261871338,0.31560807052448125,0.9648233914051927,-0.7755535180523431,0.27996355295181274,,,,0.4021683633327484,,,,0.08386372774839401,,,,0.1233535185456276,,,,0.035158198326826096,,,,0.03584516420960426,,,,0.06837104260921478,,,,0.06022743508219719,,,,0.023644696921110153,,,,0.02733939327299595,,,
86,2.8666666666666667,1,0.3109029909739128,3,0.9988429546356201,0.5327395387848564,0.6610568149810695,-1.6168948929248914,0.9638397097587585,0.7488149558803074,0.9983010721316543,-0.6838601915526765,0.9683537483215332,0.31261821623877994,0.9678088609945906,-0.7462562337128424,0.2688039243221283,,,,0.3941846489906311,,,,0.08009058982133865,,,,0.12144331634044647,,,,0.032454412430524826,,,,0.033452220261096954,,,,0.06827240437269211,,,,0.05985508859157562,,,,0.024597765877842903,,,,0.02754809893667698,,,
87,2.9,1,0.3109029909739128,3,0.9988429546356201,0.5331537377687536,0.6532053459433679,-1.5918683294968867,0.9638397097587585,0.7495344269981428,0.9992318215447094,-0.6647082509539389,0.9683537483215332,0.31052531823878904,0.9698986897071692,-0.7257481346751922,0.2688039243221283,,,,0.3941846489906311,,,,0.08009058982133865,,,,0.12144331634044647,,,,0.032454412430524826,,,,0.033452220261096954,,,,0.06827240437269211,,,,0.05985508859157562,,,,0.024597765877842903,,,,0.02754809893667698,,,
88,2.933333333333333,1,0.3070708109209171,3,0.9986510276794434,0.5335924144880543,0.6461937801165952,-1.563905928449029,0.9626848101615906,0.7499630264537841,0.9998064203793007,-0.6565033574262563,0.9668921232223511,0.30907919027165365,0.9732202154835408,-0.7045547635513515,0.2561635673046112,,,,0.3765292465686798,,,,0.07626935839653015,,,,0.12464501708745956,,,,0.028016356751322746,,,,0.029155179858207703,,,,0.0659700483083725,,,,0.05559607967734337,,,,0.025335462763905525,,,,0.02601226419210434,,,
89,2.966666666666667,1,0.3061337193044332,3,0.9986380934715271,0.5338237604903776,0.6394939326531193,-1.5505142030530532,0.964367151260376,0.7505885231959936,0.9999101633443374,-0.6536019291034849,0.968607485294342,0.3079711279514338,0.9752926730819782,-0.6948864112109521,0.2524845004081726,,,,0.3760649263858795,,,,0.07264527678489685,,,,0.12206409871578217,,,,0.02615213952958584,,,,0.027531106024980545,,,,0.06509650498628616,,,,0.0548202320933342,,,,0.02535395324230194,,,,0.025912882760167122,,,
90,3.0,1,0.3061337193044332,3,0.9986380934715271,0.533985702692004,0.6348040394286861,-1.54113999527587,0.964367151260376,0.7510263709155401,0.999982783419863,-0.651570929277545,0.968607485294342,0.3071954843272799,0.9767433934008845,-0.6881185645726725,0.2524845004081726,,,,0.3760649263858795,,,,0.07264527678489685,,,,0.12206409871578217,,,,0.02615213952958584,,,,0.027531106024980545,,,,0.06509650498628616,,,,0.0548202320933342,,,,0.02535395324230194,,,,0.025912882760167122,,,
91,3.033333333333333,1,0.3025066813883873,3,0.9987078309059143,0.5341066260625644,0.6273040021072214,-1.5118756896786436,0.9687415361404419,0.7515457244266446,0.9973862235308517,-0.6256325873057286,0.9727548956871033,0.3064993796556218,0.9779101384497719,-0.678411439300297,0.24241496622562408,,,,0.3735203146934509,,,,0.06404402107000351,,,,0.11161155253648758,,,,0.022164857015013695,,,,0.023611148819327354,,,,0.05794821307063103,,,,0.04939351975917816,,,,0.02373243309557438,,,,0.02394156903028488,,,
92,3.066666666666667,1,0.30091810126144153,3,0.9987529516220093,0.5346515037261254,0.6203409742541381,-1.4813181583655655,0.9692028164863586,0.7503027002100708,0.9950857982230763,-0.5940905414645044,0.9721062779426575,0.30589277490638855,0.9792713841768033,-0.6396616862898099,0.23537950217723846,,,,0.3599419593811035,,,,0.06337065994739532,,,,0.12045864015817642,,,,0.020579727366566658,,,,0.021946998313069344,,,,0.05644390359520912,,,,0.04735361412167549,,,,0.02330821193754673,,,,0.023090053349733353,,,
93,3.1,1,0.30091810126144153,3,0.9987529516220093,0.535032918090618,0.6154668547569799,-1.459927886446411,0.9692028164863586,0.7494325832584692,0.9934755005076334,-0.5720111093756474,0.9721062779426575,0.3054681515819253,0.9802242561857251,-0.6125368591824689,0.23537950217723846,,,,0.3599419593811035,,,,0.06337065994739532,,,,0.12045864015817642,,,,0.020579727366566658,,,,0.021946998313069344,,,,0.05644390359520912,,,,0.04735361412167549,,,,0.02330821193754673,,,,0.023090053349733353,,,
94,3.1333333333333333,1,0.2997854806196231,3,0.9987030625343323,0.5351428916300311,0.6092478247981629,-1.4514894155701659,0.969167172908783,0.749337806030257,0.9911202337686582,-0.5641679022000076,0.9738836288452148,0.3047089405147726,0.9798535556868953,-0.6121047339514556,0.22893741726875305,,,,0.35936224460601807,,,,0.06072554737329483,,,,0.11779633164405823,,,,0.018694603815674782,,,,0.02091633528470993,,,,0.055038679391145706,,,,0.047609057277441025,,,,0.02284107357263565,,,,0.023536093533039093,,,
95,3.1666666666666665,1,0.3008687865848725,3,0.9986209869384766,0.5342009913098298,0.6052774875115308,-1.4499333866068187,0.9624776840209961,0.7494240081378821,0.9916292411527092,-0.5599476473828244,0.9704501628875732,0.30423568776269216,0.980025936751899,-0.6014379581980868,0.22643929719924927,,,,0.35369449853897095,,,,0.06492447108030319,,,,0.12100955098867416,,,,0.01851927861571312,,,,0.02129657007753849,,,,0.06421299278736115,,,,0.056262195110321045,,,,0.0258692167699337,,,,0.027517320588231087,,,
96,3.2,1,0.3008687865848725,3,0.9986209869384766,0.5335416610856888,0.6024982514108883,-1.4488441663324756,0.9624776840209961,0.7494843496132197,0.9919855463215448,-0.5569934690107963,0.9704501628875732,0.30390441083623587,0.9801466034974017,-0.5939712151707286,0.22643929719924927,,,,0.35369449853897095,,,,0.06492447108030319,,,,0.12100955098867416,,,,0.01851927861571312,,,,0.02129657007753849,,,,0.06421299278736115,,,,0.056262195110321045,,,,0.0258692167699337,,,,0.027517320588231087,,,
97,3.2333333333333334,1,0.30068804137408733,3,0.9986148476600647,0.5337260952665434,0.6006648488330808,-1.420975629701013,0.9649640917778015,0.7489581570301266,0.9915794459378834,-0.5212247501688244,0.971505343914032,0.30365829233924085,0.978840398489212,-0.5685962952549013,0.2255161851644516,,,,0.3518647253513336,,,,0.06779936701059341,,,,0.12876495718955994,,,,0.017067065462470055,,,,0.01988126151263714,,,,0.05972149595618248,,,,0.05268092826008797,,,,0.02438187785446644,,,,0.0261823907494545,,,
98,3.2666666666666666,1,0.30292020150675225,3,0.9985533952713013,0.5341902786246754,0.5995511078081107,-1.4144139974809251,0.9627382755279541,0.7486574138891366,0.9914845396257719,-0.5010553927832772,0.9707225561141968,0.3034078319392569,0.978337720423085,-0.5631074609520362,0.22803173959255219,,,,0.35554635524749756,,,,0.07557529211044312,,,,0.1453072428703308,,,,0.016668684780597687,,,,0.019690927118062973,,,,0.06046358495950699,,,,0.05350153520703316,,,,0.02447054348886013,,,,0.02669248729944229,,,
99,3.3,1,0.30292020150675225,3,0.9985533952713013,0.5345152069753678,0.5987714890906317,-1.4098208549268636,0.9627382755279541,0.7484468936904437,0.9914181052072938,-0.4869368426133941,0.9707225561141968,0.3032325096592682,0.977985845776796,-0.5592652769400307,0.22803173959255219,,,,0.35554635524749756,,,,0.07557529211044312,,,,0.1453072428703308,,,,0.016668684780597687,,,,0.019690927118062973,,,,0.06046358495950699,,,,0.05350153520703316,,,,0.02447054348886013,,,,0.02669248729944229,,,
100,3.3333333333333335,1,0.3071327474541389,3,0.9984997510910034,0.5349764918027708,0.5983983829605949,-1.4100849451475654,0.9633020758628845,0.7482256078709082,0.9915885739422705,-0.4901098675023342,0.9703198075294495,0.30354043954270715,0.9778194454716442,-0.5585496930340468,0.2383831888437271,,,,0.36163970828056335,,,,0.09105158597230911,,,,0.17781491577625275,,,,0.014527620747685432,,,,0.01721152476966381,,,,0.05838024616241455,,,,0.05164919048547745,,,,0.024109089747071266,,,,0.025837011635303497,,,
101,3.3666666666666667,1,0.3046127035497473,3,0.9985368251800537,0.5354481464939189,0.5980825094870588,-1.411100041399133,0.9642676711082458,0.7479929237358015,0.9916035104818945,-0.5048247145159619,0.9715447425842285,0.30376156945586547,0.9775003511890528,-0.5645754392585831,0.23374761641025543,,,,0.35439223051071167,,,,0.08619407564401627,,,,0.166927769780159,,,,0.014082484878599644,,,,0.016819600015878677,,,,0.05544495955109596,,,,0.0493512898683548,,,,0.023611346259713173,,,,0.025044534355401993,,,
102,3.4,1,0.3046127035497473,3,0.9985368251800537,0.5357783047777226,0.5978613980555835,-1.4118106087752305,0.9642676711082458,0.7478300448412268,0.9916139660596315,-0.5151251074255013,0.9715447425842285,0.3039163603950763,0.9772769851912388,-0.5687934616157585,0.23374761641025543,,,,0.35439223051071167,,,,0.08619407564401627,,,,0.166927769780159,,,,0.014082484878599644,,,,0.016819600015878677,,,,0.05544495955109596,,,,0.0493512898683548,,,,0.023611346259713173,,,,0.025044534355401993,,,
103,3.433333333333333,1,0.3033154453509129,3,0.9986711740493774,0.5359861161207424,0.5969925087254258,-1.4022409244870826,0.9678377509117126,0.7476217410274543,0.9908907227539643,-0.5239062628752343,0.9752493500709534,0.3064881352780716,0.97455429140732,-0.574355008330387,0.23825185000896454,,,,0.3620723783969879,,,,0.07825825363397598,,,,0.15002574026584625,,,,0.01295190118253231,,,,0.01583242230117321,,,,0.050555285066366196,,,,0.04676656052470207,,,,0.022382618859410286,,,,0.024245504289865494,,,
104,3.466666666666667,1,0.30170071576363766,3,0.9986504912376404,0.5367087954408613,0.5964351229958442,-1.3984866387791413,0.9684755206108093,0.7475215437924602,0.9904148865716196,-0.5249417111401207,0.9754803776741028,0.3082809569178938,0.9738895890395215,-0.5783505692963893,0.23234440386295319,,,,0.3563614785671234,,,,0.07357943058013916,,,,0.1425400972366333,,,,0.01257101446390152,,,,0.01547864731401205,,,,0.051541443914175034,,,,0.04767650365829468,,,,0.022769100964069366,,,,0.024640794843435287,,,
105,3.5,1,0.30170071576363766,3,0.9986504912376404,0.5372146709649444,0.5960449529851373,-1.3958586387835825,0.9684755206108093,0.7474514057279643,0.9900818012439783,-0.5256665249255411,0.9754803776741028,0.30953593206576935,0.9734242973820626,-0.5811474619725909,0.23234440386295319,,,,0.3563614785671234,,,,0.07357943058013916,,,,0.1425400972366333,,,,0.01257101446390152,,,,0.01547864731401205,,,,0.051541443914175034,,,,0.04767650365829468,,,,0.022769100964069366,,,,0.024640794843435287,,,
106,3.533333333333333,1,0.3009713307166329,3,0.9987115263938904,0.5374433100940859,0.5995906022405055,-1.4374778700969635,0.9711920619010925,0.7475355075824968,0.9905696371792259,-0.5468189288885373,0.9783588647842407,0.31079642381788,0.9726775758134704,-0.608955559024582,0.22829195857048035,,,,0.3689230680465698,,,,0.0652303546667099,,,,0.13035081326961517,,,,0.01195567287504673,,,,0.015277671627700329,,,,0.0506114736199379,,,,0.0475565604865551,,,,0.021956386044621468,,,,0.024210887029767036,,,
107,3.566666666666667,1,0.3009713307166329,3,0.9987115263938904,0.537603357484485,0.6020725567192633,-1.46661133201633,0.9711920619010925,0.7475943788806695,0.9909111223338991,-0.5616256116626347,0.9783588647842407,0.3116787680443574,0.9721548707154558,-0.6284212269609757,0.22829195857048035,,,,0.3689230680465698,,,,0.0652303546667099,,,,0.13035081326961517,,,,0.01195567287504673,,,,0.015277671627700329,,,,0.0506114736199379,,,,0.0475565604865551,,,,0.021956386044621468,,,,0.024210887029767036,,,
108,3.6,1,0.3022366887531601,3,0.9987878203392029,0.5374209377521094,0.6034110803738791,-1.4596815928041922,0.9739958643913269,0.7479662693981397,0.9920227381788953,-0.5525289856551467,0.9805845618247986,0.31247994362508397,0.9709324941642101,-0.6360117771981071,0.23131240904331207,,,,0.38227665424346924,,,,0.05992084741592407,,,,0.12142004817724228,,,,0.011792105622589588,,,,0.015711713582277298,,,,0.051812540739774704,,,,0.0529802031815052,,,,0.02183663845062256,,,,0.026645546779036522,,,
109,3.6333333333333333,1,0.3018734952291617,3,0.9988319277763367,0.5372937803812495,0.6043477608298153,-1.4545388437265148,0.9756807088851929,0.7482925929835287,0.9932766931496346,-0.545528900445587,0.9819589853286743,0.3130366269890129,0.9704355492119898,-0.6423342272768952,0.230776846408844,,,,0.3892160654067993,,,,0.05655889958143234,,,,0.11630930006504059,,,,0.011103888042271137,,,,0.014972888864576817,,,,0.04982940852642059,,,,0.05183371156454086,,,,0.021038923412561417,,,,0.02624388411641121,,,
110,3.6666666666666665,1,0.3018734952291617,3,0.9988319277763367,0.5372047702216476,0.6050034371489708,-1.4509389193721407,0.9756807088851929,0.748521019493301,0.9941544616291522,-0.5406288407988951,0.9819589853286743,0.31342630534376315,0.9700876877454356,-0.6467599423320468,0.230776846408844,,,,0.3892160654067993,,,,0.05655889958143234,,,,0.11630930006504059,,,,0.011103888042271137,,,,0.014972888864576817,,,,0.04982940852642059,,,,0.05183371156454086,,,,0.021038923412561417,,,,0.02624388411641121,,,
